bank,path,blob_sha1,headline_status,normalized,compile_gate,compile_codes,voice_leaf_gate,fx_leaves_gate,fx_rng_gate,wavetable_leaf_gate,routing_leaves_gate,fidelity_contract_gate,essentiality_listening,fx_required,b4_prediction,slates,reasons
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Fifths 4.fxp,bb86d984a6b840a0352fe6aaae3d61113c864aab,unresolved,PASS,PASS,,NOT_RUN,STALE,,NOT_RUN,,STALE,,Delay;Delay,supported,,"leaf_partial:osc:Wavetable(SXT-026-s4-deep-mip-finding->#12);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Fifths 5.fxp,963f2f56ec733c5e05d5dc28ae1de27f2be36618,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Fifths 6.fxp,e10cfcd25cae0476bab7882327b195de6d2b942a,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,,Delay;Freq Shift,unsupported,,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Fifths Whiteboat.fxp,c44bc519307737bc9827fbdc65c7d050ae9afb29,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay;Delay,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Film.fxp,95b5496a993d2a2a6bec3d04724e5e93ebfad714,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay;Delay;EQ,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Frogs With Dirty Little Lips.fxp,a19a3f4cb16376736ddaef8dff61f47b223306b9,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,,Freq Shift;Reverb 1,unsupported,,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Ghost Glass Harmonium.fxp,5e1ea991af645a27e88435329b7a797342f95fd7,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,,Freq Shift;Reverb 1,unsupported,,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Gods.fxp,f40069fbf8121a34835b083c748bbe251f7c2f22,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,,Delay;Freq Shift,unsupported,,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Hassel Lost His New Horn.fxp,2f4ef61032be88bfe35511fa53f43e006340b55d,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,,Delay;Freq Shift,unsupported,,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Hine's Vertigo 110 BPM.fxp,989f97743a8783c97c459e9000baa51b41b60ced,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,,Delay;Freq Shift,unsupported,,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Hit and Hesitate.fxp,6fe13e8af651f19b9e2f7f3fc189b47bed20992f,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,BLOCKED,Delay;Freq Shift,unsupported,slate-256-contributor-lean,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Innit Blue.fxp,465ad425c1df55bb9eccea2d00e742e96248b513,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,,Delay;Freq Shift,unsupported,,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Juno.fxp,f3176ad0f3c2ba4e3227f60cc591a2436c6ff484,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Pads/King.fxp,5433dbe6c5623c07f0e59f4e8878e46a302ef874,unresolved,PASS,PASS,,NOT_RUN,STALE,,NOT_RUN,,STALE,BLOCKED,Delay;Reverb 1,supported,slate-256-contributor-lean,"leaf_partial:osc:Wavetable(SXT-026-s4-deep-mip-finding->#12);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Reverb 1(evidence hash mismatch for reports/sxt-024/EVIDENCE.md: expected d148a444be039e44dd73be876c4093b44dd8ec27f4059fef522bf8c6fad8f0c4, found 6e208e3406db36b267b4689ebbd9d936517d14058c3a1025c0a48bebcf7fb5e0);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Mid Key Squeal.fxp,b350bd8713a1621672ca7d291349d68f985c6f59,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,,Reverb 1;Rotary,unsupported,,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Obie.fxp,c9766ff65e07f21a0486e2d0f773f60289c2b516,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,,Delay;Freq Shift,unsupported,,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Orbit and Sub.fxp,a2cff86a80f49749661e96911f159a2d4137c979,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,BLOCKED,Delay;Freq Shift,unsupported,slate-256-contributor-lean,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Out Of Tune Tin 110 BPM.fxp,e7df507940332ebac6fe43cb28785b4f18b63176,unresolved,PASS,PASS,,NOT_RUN,STALE,,NOT_RUN,,STALE,,Delay;Delay,supported,,"leaf_partial:osc:Wavetable(SXT-026-s4-deep-mip-finding->#12);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Rainy Day Dreamaway.fxp,13979de9231f1b5d2b83e4370948cc33b5b52dfc,unresolved,PASS,PASS,,NOT_RUN,STALE,,NOT_RUN,,STALE,BLOCKED,Delay;Delay;EQ,supported,slate-256-contributor-lean,"leaf_partial:osc:Wavetable(SXT-026-s4-deep-mip-finding->#12);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Res Wave Shift.fxp,5d1196df59de6d38239036f75c2c41fc2ac9901f,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,,Delay;Freq Shift,unsupported,,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Rhythm Delay 110 BPM.fxp,9104deece33fa012f064e4ff5783c6dbfdf400fa,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,BLOCKED,Delay;Freq Shift,unsupported,slate-256-contributor-lean,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Sawdust.fxp,85e23eb43c4ab6290a7dfa7857d74f6eeedd76ec,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay;Delay;EQ,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Shimmer Glimmer Goes Dirt.fxp,840e5d95f45423d91d9614745a98f623394494bc,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,,Freq Shift;Reverb 1,unsupported,,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Skum Bolero 110 BPM.fxp,23f1f7540863ae70c16e4270947d05980607cd7b,unresolved,PASS,PASS,,NOT_RUN,STALE,,NOT_RUN,,STALE,,Delay;Delay,supported,,"leaf_partial:osc:Wavetable(SXT-026-s4-deep-mip-finding->#12);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Pads/The Lunatic.fxp,f00e0424295563ba310ca8b586cd57b458c738aa,unresolved,PASS,PASS,,NOT_RUN,STALE,,NOT_RUN,,STALE,,Delay,supported,,"leaf_partial:osc:Wavetable(SXT-026-s4-deep-mip-finding->#12);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Whatever.fxp,630cb70276c1a475c849aef0acbde1e197f68c44,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay;Delay,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Pads/White Room.fxp,38734f8b82c1971bd4fa435f8c59adfee7bae129,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,,Freq Shift;Reverb 1,unsupported,,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Wool 1.fxp,22942188201797abe89657dc5b9bbc991f95b3ec,unsupported,PASS,FAIL,effect_class_not_in_bundle,,,,,,,,Delay;Freq Shift,unsupported,,scan_code:effect_class_not_in_bundle
contributor,resources/data/patches_3rdparty/Bluelight/Pads/Wool 2.fxp,423aa5e8d48eda4e6b66ce75fb7f992f0848011e,unresolved,PASS,PASS,,NOT_RUN,STALE,,,,STALE,,Delay,supported,,"stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Percussion/Tubular.fxp,67a620be3fdac87e4bf46aea1260ff4b7a5605ac,unresolved,PASS,PASS,,NOT_RUN,STALE,,NOT_RUN,,STALE,,Reverb 1,supported,,"leaf_partial:osc:Wavetable(SXT-026-s4-deep-mip-finding->#12);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Reverb 1(evidence hash mismatch for reports/sxt-024/EVIDENCE.md: expected d148a444be039e44dd73be876c4093b44dd8ec27f4059fef522bf8c6fad8f0c4, found 6e208e3406db36b267b4689ebbd9d936517d14058c3a1025c0a48bebcf7fb5e0);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Splits/Bilbo 110 BPM.fxp,740b83ac9134609dd2ea86dad5b6549f68feb51a,unresolved,PASS,PASS,,NOT_RUN,STALE,,NOT_RUN,NOT_RUN,STALE,,Delay;Delay;Delay;EQ,supported,,"leaf_not_landed:routing:bins2(SXT-028h#60);leaf_partial:osc:Wavetable(SXT-026-s4-deep-mip-finding->#12);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Splits/Casio VL Tone 110 BPM.fxp,a974ac4e1dbeced5c7ad90837a8f3908fe36731d,unresolved,PASS,PASS,,NOT_RUN,STALE,,,NOT_RUN,STALE,,Delay;Delay;EQ,supported,,"leaf_not_landed:routing:bins1(SXT-028h#60);leaf_not_landed:routing:bins2(SXT-028h#60);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Splits/Dam Dam Dam 110 BPM.fxp,07884617a507b299fbb5779cda243748c9c52a34,unresolved,PASS,PASS,,NOT_RUN,STALE,,,NOT_RUN,STALE,,Delay;Delay;EQ;EQ,supported,,"leaf_not_landed:routing:bins1(SXT-028h#60);leaf_not_landed:routing:bins2(SXT-028h#60);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Splits/Diggety Doggety 110 BPM.fxp,533aa1825f7a0e9282bba06cbe8b8489d20f8a0a,unresolved,PASS,PASS,,NOT_RUN,STALE,,NOT_RUN,NOT_RUN,STALE,,Conditioner;Delay;EQ,supported,,"leaf_not_landed:fx:Conditioner(#54);leaf_not_landed:routing:bins1(SXT-028h#60);leaf_partial:osc:Wavetable(SXT-026-s4-deep-mip-finding->#12);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:EQ(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
contributor,resources/data/patches_3rdparty/Bluelight/Splits/Nu 110 BPM.fxp,240560bed9be593bcabb993c42f2ef3f23cc6833,unresolved,PASS,PASS,,NOT_RUN,STALE,,NOT_RUN,NOT_RUN,STALE,,Chorus;Delay,supported,,"leaf_not_landed:routing:bins2(SXT-028h#60);leaf_partial:osc:Wavetable(SXT-026-s4-deep-mip-finding->#12);stale_downgrade:never-reported-supported;stale_gate:fidelity_freeze(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);stale_leaf:fx:Chorus(evidence hash mismatch for reports/SXT-028c/EVIDENCE.md: expected 7a64271ee76335eb6d281182f8a48304f1f1490ccfcecc1f9e68d0d0dbf70598, found a7997cc83b5a7f888e9b79ffe76b9078da5fb6e36491aa8a0d9ab2126741ad7c);stale_leaf:fx:Delay(evidence hash mismatch for reports/sxt-023/EVIDENCE.md: expected cadf031ad410597ae9290ed01ad3032ea2d5168a1b2e34f10d92c51fdf046cb7, found 986207e49417240cae5f7f65dbc085b699732a74c65042e8d8d7649edfc0af2d);voice_leaf_scope_exceeded:outside-fixture-verified-set(SXT-026a;voice-family-leaves-#66-#77-backlog)"
